Chest_x,Chest_y,Chest_z,Neck_x,Neck_y,Neck_z,Rhip_x,Rhip_y,Rhip_z,Rknee_z,Rankle_x,Rankle_y,Rankle_z,Rshoulder_x,Rshoulder_y,Rshoulder_z,Relbow_z,Lhip_x,Lhip_y,Lhip_z,Lknee_z,Lankle_x,Lankle_y,Lankle_z,Lshoulder_x,Lshoulder_y,Lshoulder_z,Lelbow_z,Safety_Score
-0.57,7.45,-2.86,-0.57,-0.57,-17.76,4.58,1.72,8.59,-7.45,0,0.57,0,-13.75,10.89,-4.58,19.48,7.45,5.73,20.05,-56.15,-2.86,7.45,-50.99,11.46,-15.47,-8.59,24.64,0.5
-1.15,7.45,-2.86,-0.57,-0.57,-17.76,4.58,1.72,8.59,-8.02,0,0.57,0,-13.75,10.89,-4.58,20.05,7.45,5.73,20.05,-56.15,-2.86,7.45,-50.42,11.46,-15.47,-9.17,24.64,0.5
-1.15,7.45,-2.86,-0.57,-0.57,-17.76,4.58,1.72,8.02,-8.02,0,0.57,0,-13.75,10.89,-4.58,20.05,7.45,5.73,20.63,-55.58,-2.86,7.45,-49.85,11.46,-15.47,-9.17,24.06,0.5
-1.15,7.45,-2.86,-0.57,-0.57,-17.76,4.58,1.72,8.02,-8.02,0,0.57,0,-13.75,11.46,-4.58,20.63,7.45,5.73,20.63,-55.58,-2.86,7.45,-49.85,11.46,-15.47,-9.17,24.06,0.5
-1.15,7.45,-2.86,-0.57,-1.15,-17.76,4.58,1.15,8.02,-8.02,0,0.57,0,-13.75,11.46,-4.01,20.63,7.45,5.73,20.63,-55,-2.86,7.45,-49.27,11.46,-14.9,-9.17,24.06,0.5
-1.15,7.45,-2.86,-0.57,-1.15,-17.76,4.58,1.15,8.02,-8.02,0,0.57,0,-13.75,11.46,-4.01,21.2,7.45,5.73,20.63,-54.43,-2.29,8.02,-48.7,11.46,-14.9,-9.17,23.49,0.5
-1.15,7.45,-2.86,-1.15,-1.15,-17.76,4.58,1.15,8.02,-8.02,0,0.57,0,-13.75,12.03,-4.01,21.77,7.45,5.73,21.2,-54.43,-2.29,8.02,-48.13,11.46,-14.9,-9.17,23.49,0.5
-1.15,7.45,-2.86,-1.15,-1.15,-17.76,4.58,1.15,7.45,-8.02,0,0.57,0,-13.75,12.03,-4.01,21.77,7.45,5.16,21.2,-53.86,-2.29,8.02,-47.56,11.46,-14.9,-9.17,23.49,0.5
-1.15,7.45,-2.86,-1.15,-1.15,-17.76,4.58,1.15,7.45,-8.02,0,0.57,0,-13.75,12.03,-4.01,22.35,7.45,5.16,21.2,-53.29,-2.29,8.02,-46.98,11.46,-14.9,-9.74,22.92,0.5
-1.15,7.45,-3.44,-1.15,-1.15,-17.76,4.58,1.15,7.45,-8.02,0,0.57,0,-13.75,12.61,-4.01,22.35,7.45,5.16,21.77,-53.29,-2.29,8.02,-46.98,11.46,-14.9,-9.74,22.92,0.5
-1.15,7.45,-3.44,-1.15,-1.15,-17.76,4.58,1.15,7.45,-8.59,0,0.57,0,-13.75,12.61,-4.01,22.92,7.45,5.16,21.77,-52.71,-2.29,8.02,-46.41,11.46,-14.9,-9.74,22.92,0.5
-1.15,7.45,-3.44,-1.15,-1.15,-17.76,4.58,1.15,6.88,-8.59,0,0.57,0,-13.75,12.61,-3.44,22.92,7.45,5.16,21.77,-52.71,-2.29,8.59,-45.84,11.46,-14.32,-9.74,22.35,0.5
-1.15,7.45,-3.44,-1.15,-1.15,-17.76,4.58,1.15,6.88,-8.59,0,0.57,0,-14.32,13.18,-3.44,23.49,6.88,5.16,21.77,-52.14,-1.72,8.59,-45.26,11.46,-14.32,-9.74,22.35,0.5
-1.15,7.45,-3.44,-1.15,-1.15,-17.76,4.58,1.15,6.88,-8.59,0,0.57,0,-14.32,13.18,-3.44,23.49,6.88,5.16,22.35,-52.14,-1.72,8.59,-45.26,10.89,-14.32,-9.74,22.35,0.5
-1.15,7.45,-3.44,-1.15,-1.15,-17.76,4.58,1.15,6.88,-8.59,0,0.57,0,-14.32,13.18,-3.44,24.06,6.88,5.16,22.35,-51.57,-1.72,8.59,-44.69,10.89,-14.32,-9.74,21.77,0.5
-1.15,7.45,-3.44,-1.15,-1.15,-17.76,4.58,1.15,6.88,-8.59,0,0.57,0,-14.32,13.18,-3.44,24.06,6.88,5.16,22.35,-50.99,-1.72,8.59,-44.12,10.89,-14.32,-9.74,21.77,0.5
-1.15,7.45,-3.44,-1.15,-1.15,-17.76,4.58,1.15,6.3,-8.59,0,0.57,0,-14.32,13.75,-3.44,24.64,6.88,5.16,22.35,-50.99,-1.72,9.17,-43.54,10.89,-14.32,-10.31,21.77,0.5
-1.15,7.45,-3.44,-1.15,-1.15,-17.76,4.58,1.15,6.3,-8.59,0,0.57,0,-14.32,13.75,-3.44,24.64,6.88,4.58,22.92,-50.42,-1.72,9.17,-42.97,10.89,-14.32,-10.31,21.2,0.5
-1.15,7.45,-3.44,-1.15,-1.15,-17.76,4.58,1.15,6.3,-9.17,0,0.57,0,-14.32,13.75,-2.86,25.21,6.88,4.58,22.92,-49.85,-1.15,9.17,-42.97,10.89,-14.32,-10.31,21.2,0.5
-1.15,7.45,-3.44,-1.15,-1.72,-17.76,4.58,1.15,6.3,-9.17,0,0.57,0,-14.32,14.32,-2.86,25.78,6.88,4.58,22.92,-49.27,-1.15,9.17,-42.4,10.89,-13.75,-10.31,21.2,0.5
-1.15,7.45,-3.44,-1.15,-1.72,-17.76,4.58,1.15,5.73,-9.17,0,0.57,0,-14.32,14.32,-2.86,25.78,6.88,4.58,22.92,-49.27,-1.15,9.17,-41.83,10.89,-13.75,-10.31,20.63,0.5
-1.15,7.45,-3.44,-1.15,-1.72,-17.76,4.58,1.15,5.73,-9.17,0,0.57,0,-14.9,14.32,-2.86,26.36,6.88,4.58,23.49,-48.7,-1.15,9.74,-41.25,10.89,-13.75,-10.31,20.63,0.5
-1.15,7.45,-3.44,-1.15,-1.72,-17.76,4.58,1.15,5.73,-9.17,0,0.57,0,-14.9,14.9,-2.86,26.36,6.88,4.58,23.49,-48.13,-1.15,9.74,-40.68,10.89,-13.75,-10.31,20.05,0.5
-1.15,7.45,-3.44,-1.15,-1.72,-17.76,4.58,1.15,5.73,-9.17,0,0.57,0,-14.9,14.9,-2.86,26.93,6.88,4.58,23.49,-47.56,-1.15,9.74,-40.11,10.89,-13.75,-10.89,20.05,0.5
-1.15,7.45,-3.44,-1.15,-1.72,-17.76,4.58,1.15,5.73,-9.17,0,0.57,0,-14.9,14.9,-2.86,26.93,6.88,4.58,23.49,-47.56,-0.57,9.74,-39.53,10.89,-13.75,-10.89,20.05,0.5
-1.15,7.45,-3.44,-1.15,-1.72,-17.76,4.58,1.15,5.16,-9.17,0,0.57,0,-14.9,15.47,-2.29,27.5,6.88,4.58,24.06,-46.98,-0.57,9.74,-38.96,10.89,-13.75,-10.89,19.48,0.5
-1.15,7.45,-3.44,-1.15,-1.72,-17.76,4.58,1.15,5.16,-9.17,0,0.57,0,-14.9,15.47,-2.29,28.07,6.88,4.58,24.06,-46.41,-0.57,9.74,-38.96,10.89,-13.18,-10.89,19.48,0.5
-1.15,6.88,-3.44,-1.15,-1.72,-17.76,4.58,1.15,5.16,-9.17,0,0.57,0,-14.9,15.47,-2.29,28.07,6.88,4.01,24.06,-45.84,-0.57,10.31,-38.39,10.89,-13.18,-10.89,19.48,0.5
-1.15,6.88,-3.44,-1.15,-1.72,-17.76,4.58,1.15,5.16,-9.74,0,0.57,0,-14.9,15.47,-2.29,28.65,6.88,4.01,24.06,-45.84,-0.57,10.31,-37.82,10.89,-13.18,-10.89,18.91,0.5
-1.15,6.88,-3.44,-1.15,-1.72,-17.76,4.58,1.15,5.16,-9.74,0,0.57,0,-14.9,16.04,-2.29,28.65,6.88,4.01,24.64,-45.26,-0.57,10.31,-37.24,10.89,-13.18,-11.46,18.91,0.75
-1.15,6.88,-3.44,-1.15,-1.72,-17.76,4.58,1.15,4.58,-9.74,0,0.57,0,-15.47,16.04,-2.29,29.22,6.88,4.01,24.64,-44.69,-0.57,10.31,-36.67,10.89,-13.18,-11.46,18.33,0.75
-1.15,6.88,-3.44,-1.15,-1.72,-17.76,4.58,1.15,4.58,-9.74,0,0.57,0,-15.47,16.04,-2.29,29.22,6.88,4.01,24.64,-44.69,0,10.31,-36.1,10.89,-13.18,-11.46,18.33,0.75
-1.15,6.88,-3.44,-1.15,-1.72,-17.76,4.58,1.15,4.58,-9.74,0,0.57,0,-15.47,16.62,-2.29,29.79,6.88,4.01,24.64,-44.12,0,10.31,-36.1,10.89,-13.18,-11.46,18.33,0.75
-1.15,6.88,-3.44,-1.15,-1.72,-17.76,4.58,1.15,4.58,-9.74,0,0.57,0,-15.47,16.62,-1.72,29.79,6.88,4.01,25.21,-43.54,0,10.89,-35.52,10.89,-12.61,-11.46,17.76,0.75
-1.15,6.88,-3.44,-1.15,-1.72,-17.76,4.58,1.15,4.58,-9.74,0,0.57,0,-15.47,16.62,-1.72,30.37,6.88,4.01,25.21,-42.97,0,10.89,-34.95,10.89,-12.61,-11.46,17.76,0.75
-1.15,6.88,-3.44,-1.15,-1.72,-17.76,4.58,0.57,4.01,-9.74,0,0.57,0,-15.47,16.62,-1.72,30.37,6.88,4.01,25.21,-42.97,0,10.89,-34.38,10.31,-12.61,-12.03,17.76,0.75
-1.15,6.88,-3.44,-1.15,-1.72,-17.76,4.58,0.57,4.01,-10.31,0,0.57,0,-15.47,17.19,-1.72,30.94,6.88,4.01,25.21,-42.4,0,10.89,-33.8,10.31,-12.61,-12.03,17.19,0.75
-1.72,6.88,-3.44,-1.15,-1.72,-17.76,4.58,0.57,4.01,-10.31,0,0.57,0,-15.47,17.19,-1.72,31.51,6.88,4.01,25.78,-41.83,0.57,10.89,-33.23,10.31,-12.61,-12.03,17.19,0.75
-1.72,6.88,-3.44,-1.15,-1.72,-17.76,4.58,0.57,4.01,-10.31,0,0.57,0,-15.47,17.19,-1.72,31.51,6.88,4.01,25.78,-41.25,0.57,10.89,-33.23,10.31,-12.61,-12.03,16.62,0.75
-1.72,6.88,-3.44,-1.15,-1.72,-17.76,4.58,0.57,3.44,-10.31,0,0.57,0,-15.47,17.19,-1.72,32.09,6.3,4.01,25.78,-40.68,0.57,10.89,-32.66,10.31,-12.61,-12.03,16.62,0.75
-1.72,6.88,-3.44,-1.15,-1.72,-17.76,4.01,0.57,3.44,-10.31,0,0.57,0,-16.04,17.76,-1.72,32.09,6.3,3.44,25.78,-40.11,0.57,10.89,-32.09,10.31,-12.61,-12.03,16.62,0.75
-1.72,6.88,-3.44,-1.15,-1.72,-17.76,4.01,0.57,3.44,-10.31,0,0.57,0,-16.04,17.76,-1.15,32.66,6.3,3.44,25.78,-40.11,0.57,10.89,-31.51,10.31,-12.03,-12.03,16.04,0.75
-1.72,6.88,-3.44,-1.15,-1.72,-17.76,4.01,0.57,3.44,-10.31,0,0.57,0,-16.04,17.76,-1.15,33.23,6.3,3.44,25.78,-39.53,0.57,10.89,-30.94,10.31,-12.03,-12.61,16.04,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0.57,3.44,-10.31,0,0.57,0,-16.04,17.76,-1.15,33.23,6.3,3.44,26.36,-38.96,1.15,10.89,-30.37,10.31,-12.03,-12.61,15.47,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0.57,2.86,-10.31,0,0.57,0,-16.04,18.33,-1.15,33.8,6.3,3.44,26.36,-38.39,1.15,11.46,-29.79,10.31,-12.03,-12.61,15.47,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0.57,2.86,-10.89,0,0.57,0,-16.04,18.33,-1.15,33.8,6.3,3.44,26.36,-37.82,1.15,11.46,-29.79,10.31,-12.03,-12.61,15.47,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0.57,2.86,-10.89,0,0.57,0,-16.04,18.33,-1.15,34.38,6.3,3.44,26.36,-37.24,1.15,11.46,-29.22,10.31,-12.03,-12.61,14.9,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,2.86,-10.89,0,0.57,0,-16.04,18.33,-1.15,34.38,6.3,3.44,26.36,-36.67,1.15,11.46,-28.65,10.31,-12.03,-12.61,14.9,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,2.86,-10.89,0,0.57,0,-16.04,18.91,-1.15,34.95,6.3,3.44,26.93,-36.67,1.15,11.46,-28.07,10.31,-12.03,-12.61,14.32,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,2.29,-10.89,0,0.57,0,-16.62,18.91,-0.57,35.52,6.3,3.44,26.93,-36.1,1.15,11.46,-27.5,10.31,-12.03,-13.18,14.32,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,2.29,-10.89,0,0.57,0,-16.62,18.91,-0.57,35.52,6.3,3.44,26.93,-35.52,1.72,11.46,-26.93,10.31,-11.46,-13.18,14.32,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,2.29,-10.89,0,0.57,0,-16.62,18.91,-0.57,36.1,6.3,3.44,26.93,-34.95,1.72,11.46,-26.93,10.31,-11.46,-13.18,13.75,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,2.29,-10.89,0,0.57,0,-16.62,19.48,-0.57,36.1,6.3,3.44,26.93,-34.38,1.72,11.46,-26.36,10.31,-11.46,-13.18,13.75,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,2.29,-11.46,0,0.57,0,-16.62,19.48,-0.57,36.67,6.3,3.44,27.5,-34.38,1.72,11.46,-25.78,10.31,-11.46,-13.18,13.75,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,1.72,-11.46,0,0.57,0,-16.62,19.48,-0.57,36.67,6.3,3.44,27.5,-33.8,1.72,11.46,-25.21,10.31,-11.46,-13.18,13.18,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,1.72,-11.46,0,0.57,0,-16.62,19.48,-0.57,37.24,6.3,2.86,27.5,-33.23,1.72,11.46,-24.64,10.31,-11.46,-13.18,13.18,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,1.72,-11.46,0,0.57,0,-16.62,19.48,-0.57,37.24,6.3,2.86,27.5,-32.66,1.72,11.46,-24.64,9.74,-11.46,-13.75,12.61,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,1.72,-11.46,0,0.57,0,-16.62,20.05,-0.57,37.82,5.73,2.86,27.5,-32.09,1.72,11.46,-24.06,9.74,-11.46,-13.75,12.61,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,1.72,-11.46,0,0.57,0,-16.62,20.05,-0.57,37.82,5.73,2.86,27.5,-31.51,2.29,11.46,-23.49,9.74,-11.46,-13.75,12.61,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,1.15,-11.46,0,0.57,0,-17.19,20.05,0,38.39,5.73,2.86,27.5,-30.94,2.29,11.46,-22.92,9.74,-10.89,-13.75,12.03,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,1.15,-11.46,0,0.57,0,-17.19,20.05,0,38.39,5.73,2.86,28.07,-30.37,2.29,11.46,-22.35,9.74,-10.89,-13.75,12.03,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,1.15,-12.03,0,0.57,0,-17.19,20.05,0,38.96,5.73,2.86,28.07,-29.79,2.29,11.46,-21.77,9.74,-10.89,-13.75,11.46,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,1.15,-12.03,0,0.57,0,-17.19,20.63,0,38.96,5.73,3.44,28.07,-29.22,2.29,11.46,-21.77,9.74,-10.89,-13.75,11.46,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0.57,1.15,-12.03,0,0.57,0,-17.19,20.63,0,39.53,5.73,3.44,28.07,-28.65,2.29,11.46,-21.2,9.74,-10.89,-14.32,11.46,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-18.33,4.01,0.57,0.57,-12.03,0,0.57,0,-17.19,20.63,0,40.11,5.73,3.44,28.07,-28.07,2.29,11.46,-20.63,9.74,-10.89,-14.32,10.89,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-18.33,4.01,0.57,0.57,-12.03,0,0.57,0,-17.19,20.63,0,40.11,5.73,3.44,28.07,-28.07,2.29,11.46,-20.05,9.74,-10.89,-14.32,10.89,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-18.33,4.01,0.57,0.57,-12.03,0,0.57,0,-17.19,20.63,0,40.68,5.73,3.44,28.07,-27.5,2.29,11.46,-19.48,9.74,-10.89,-14.32,10.89,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-18.33,4.01,0.57,0.57,-12.03,0,0.57,0,-17.19,21.2,0,40.68,5.73,3.44,28.07,-26.93,2.29,11.46,-18.91,9.74,-10.89,-14.32,10.31,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-18.33,4.01,0.57,0,-12.03,0,0.57,0,-17.19,21.2,0,41.25,5.73,3.44,28.65,-26.36,2.29,11.46,-18.33,9.74,-10.31,-14.32,10.31,0.75
-1.72,6.88,-4.01,-1.72,-2.29,-18.33,4.01,0.57,0,-12.03,0,0.57,0,-17.19,21.2,0,41.25,5.73,3.44,28.65,-25.78,2.29,11.46,-18.33,9.74,-10.31,-14.9,9.74,0.75
-1.72,6.88,-4.01,-1.72,-2.29,-18.33,4.01,1.15,0,-12.61,0,0.57,0,-17.19,21.2,0,41.83,5.73,3.44,28.65,-25.21,2.29,11.46,-17.76,9.74,-10.31,-14.9,9.74,0.75
-1.72,6.88,-4.01,-1.72,-2.29,-18.33,4.01,1.15,0,-12.61,0,0.57,0,-17.76,21.2,0.57,41.83,5.73,3.44,28.65,-24.64,2.29,11.46,-17.19,9.74,-10.31,-14.9,9.74,0.75
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,1.15,0,-12.61,0,0.57,0,-17.76,21.2,0.57,41.83,5.73,3.44,28.65,-24.06,2.86,11.46,-16.62,9.17,-10.31,-14.9,9.17,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-0.57,-12.61,0,0.57,0,-17.76,21.77,0.57,42.4,5.73,3.44,28.65,-23.49,2.86,11.46,-16.04,9.17,-10.31,-14.9,9.17,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-0.57,-12.61,0,0.57,0,-17.76,21.77,0.57,42.4,5.73,3.44,29.22,-23.49,2.86,11.46,-16.04,9.17,-10.31,-14.9,9.17,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-0.57,-12.61,0,0.57,0,-17.76,21.77,0.57,42.97,5.16,3.44,29.22,-22.92,2.86,11.46,-15.47,9.17,-10.31,-14.9,8.59,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-0.57,-12.61,0,0.57,0,-17.76,21.77,0.57,42.97,5.16,3.44,29.22,-22.35,2.86,10.89,-14.9,9.17,-10.31,-15.47,8.59,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-0.57,-12.61,0,0.57,0,-17.76,21.77,0.57,43.54,5.16,3.44,29.22,-21.77,2.86,10.89,-14.32,9.17,-9.74,-15.47,8.59,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-1.15,-13.18,0,0.57,0,-17.76,21.77,0.57,43.54,5.16,3.44,29.22,-21.2,2.86,10.89,-13.75,9.17,-9.74,-15.47,8.02,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-1.15,-13.18,0,0.57,0,-17.76,22.35,0.57,44.12,5.16,3.44,29.22,-20.63,2.86,10.89,-13.75,9.17,-9.74,-15.47,8.02,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-1.15,-13.18,0,0.57,0,-17.76,22.35,0.57,44.12,5.16,3.44,29.22,-20.05,2.86,10.89,-13.18,9.17,-9.74,-15.47,7.45,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-1.15,-13.18,0,0.57,0,-17.76,22.35,0.57,44.69,5.16,4.01,29.22,-19.48,2.86,10.89,-12.61,9.17,-9.74,-15.47,7.45,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-1.72,-13.18,0,0.57,0,-17.76,22.35,0.57,44.69,5.16,4.01,29.22,-18.91,2.86,10.89,-12.03,9.17,-9.74,-16.04,7.45,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-1.72,-13.18,0,0.57,0,-17.76,22.35,0.57,45.26,5.16,4.01,29.22,-18.33,2.86,10.89,-11.46,9.17,-9.74,-16.04,6.88,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-1.72,-13.18,0,0.57,0,-17.76,22.35,1.15,45.26,5.16,4.01,29.22,-17.76,2.86,10.89,-10.89,9.17,-9.74,-16.04,6.88,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-1.72,-13.18,0,0.57,0,-17.76,22.35,1.15,45.84,5.16,4.01,29.22,-17.19,2.86,10.31,-10.89,9.17,-9.74,-16.04,6.88,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.72,-1.72,-13.18,0,0.57,0,-17.76,22.35,1.15,45.84,5.16,4.01,29.79,-16.62,2.86,10.31,-10.31,8.59,-9.74,-16.04,6.3,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.72,-2.29,-13.75,0,0.57,0,-17.76,22.92,1.15,45.84,5.16,4.01,29.79,-16.04,2.86,10.31,-9.74,8.59,-9.74,-16.04,6.3,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.72,-2.29,-13.75,0,0.57,0,-18.33,22.92,1.15,46.41,5.16,4.01,29.79,-15.47,2.86,10.31,-9.17,8.59,-9.17,-16.04,6.3,0.75
-1.72,6.88,-4.58,-1.72,-1.15,-18.33,4.01,1.72,-2.29,-13.75,0,0.57,0,-18.33,22.92,1.15,46.41,5.16,4.01,29.79,-14.9,2.86,10.31,-8.59,8.59,-9.17,-16.62,5.73,0.75
-1.72,6.88,-4.58,-1.72,-1.15,-18.33,4.01,1.72,-2.29,-13.75,0,0.57,0,-18.33,22.92,1.15,46.98,5.16,4.01,29.79,-14.32,2.86,10.31,-8.59,8.59,-9.17,-16.62,5.73,0.75
-1.72,7.45,-4.58,-1.72,-1.15,-18.33,4.01,1.72,-2.86,-13.75,0,0.57,0,-18.33,22.92,1.15,46.98,5.16,4.01,29.79,-13.75,2.86,10.31,-8.02,8.59,-9.17,-16.62,5.73,0.75
-1.72,7.45,-4.58,-1.72,-1.15,-18.33,4.01,1.72,-2.86,-13.75,0,0.57,0,-18.33,22.92,1.15,47.56,5.16,4.58,29.79,-13.18,2.86,10.31,-7.45,8.59,-9.17,-16.62,5.16,0.75
-1.72,7.45,-4.58,-1.72,-1.15,-18.33,4.01,1.72,-2.86,-13.75,0,0.57,0,-18.33,22.92,1.15,47.56,5.16,4.58,29.79,-12.61,2.86,10.31,-6.88,8.59,-9.17,-16.62,5.16,0.75
-1.72,7.45,-5.16,-1.72,-1.15,-18.33,4.01,1.72,-2.86,-13.75,0,0.57,0,-18.33,22.92,1.15,47.56,4.58,4.58,29.79,-12.03,2.86,10.31,-6.88,8.59,-9.17,-16.62,5.16,0.75
-1.72,7.45,-5.16,-1.72,-1.15,-18.33,4.01,1.72,-2.86,-14.32,0,0.57,0,-18.33,22.92,1.15,48.13,4.58,4.58,29.79,-12.03,2.86,9.74,-6.3,8.59,-9.17,-16.62,4.58,0.75
-1.72,7.45,-5.16,-1.72,-1.15,-18.33,4.01,1.72,-3.44,-14.32,0,0.57,0,-18.33,23.49,1.15,48.13,4.58,4.58,30.37,-11.46,2.86,9.74,-5.73,8.59,-9.17,-17.19,4.58,0.75
-1.72,7.45,-5.16,-1.72,-1.15,-18.33,4.01,1.72,-3.44,-14.32,0,0.57,0,-18.33,23.49,1.15,48.7,4.58,4.58,30.37,-10.89,2.86,9.74,-5.73,8.59,-9.17,-17.19,4.58,0.75
-1.72,7.45,-5.16,-1.72,-1.15,-18.91,4.01,1.72,-3.44,-14.32,0,1.15,0,-18.33,23.49,1.72,48.7,4.58,4.58,30.37,-10.31,2.86,9.74,-5.16,8.59,-8.59,-17.19,4.58,0.75
-1.72,7.45,-5.16,-1.72,-1.15,-18.91,4.01,1.72,-3.44,-14.32,0,1.15,0,-18.33,23.49,1.72,49.27,4.58,4.58,30.37,-9.74,2.86,9.74,-4.58,8.02,-8.59,-17.19,4.01,0.75
-1.72,7.45,-5.16,-1.72,-1.15,-18.91,4.01,2.29,-4.01,-14.32,0,1.15,0,-18.33,23.49,1.72,49.27,4.58,4.58,30.37,-9.17,2.86,9.74,-4.01,8.02,-8.59,-17.19,4.01,0.75
-1.72,7.45,-5.16,-1.72,-1.15,-18.91,4.01,2.29,-4.01,-14.32,0,1.15,0,-18.33,23.49,1.72,49.85,4.58,5.16,30.37,-8.59,2.86,9.17,-4.01,8.02,-8.59,-17.19,4.01,0.75
-1.72,7.45,-5.16,-1.72,-0.57,-18.91,4.01,2.29,-4.01,-14.32,0,1.15,0,-18.33,23.49,1.72,49.85,4.58,5.16,30.37,-8.02,2.86,9.17,-3.44,8.02,-8.59,-17.19,3.44,0.75
-1.72,7.45,-5.16,-1.72,-0.57,-18.91,4.01,2.29,-4.01,-14.9,0,1.15,0,-18.33,23.49,1.72,49.85,4.58,5.16,30.37,-7.45,2.86,9.17,-2.86,8.02,-8.59,-17.76,3.44,0.75
-1.72,7.45,-5.16,-1.72,-0.57,-18.91,4.01,2.29,-4.01,-14.9,0,1.15,0,-18.33,23.49,1.72,50.42,4.58,5.16,30.37,-6.88,2.86,9.17,-2.86,8.02,-8.59,-17.76,3.44,0.75
-1.72,7.45,-5.16,-1.72,-0.57,-18.91,4.01,2.29,-4.58,-14.9,0,1.15,0,-18.33,23.49,1.72,50.42,4.58,5.16,30.37,-6.3,2.86,9.17,-2.29,8.02,-8.59,-17.76,3.44,0.75
-1.72,7.45,-5.16,-1.72,-0.57,-18.91,4.01,2.29,-4.58,-14.9,0,1.15,0,-18.33,23.49,1.72,50.99,4.58,5.16,30.37,-5.73,2.86,9.17,-1.72,8.02,-8.59,-17.76,2.86,0.75
-1.72,7.45,-5.16,-1.72,-0.57,-18.91,4.01,2.29,-4.58,-14.9,0,1.15,0,-18.33,23.49,1.72,50.99,4.58,5.16,30.37,-5.16,2.86,8.59,-1.72,8.02,-8.59,-17.76,2.86,0.75
-1.72,7.45,-5.16,-1.72,-0.57,-18.91,4.01,2.29,-4.58,-14.9,0,1.15,0,-18.33,23.49,2.29,51.57,4.58,5.73,30.37,-4.58,2.86,8.59,-1.15,8.02,-8.59,-17.76,2.86,0.75
-1.72,7.45,-5.16,-2.29,-0.57,-18.91,4.01,2.29,-4.58,-14.9,0,1.15,0,-18.33,23.49,2.29,51.57,4.58,5.73,30.37,-4.01,2.86,8.59,-0.57,8.02,-8.02,-18.33,2.29,0.75
-1.72,7.45,-5.16,-2.29,-0.57,-18.91,4.01,2.29,-5.16,-15.47,0,1.15,0,-18.33,23.49,2.29,51.57,4.58,5.73,30.37,-3.44,2.86,8.59,-0.57,8.02,-8.02,-18.33,2.29,0.75
